situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,63.679.351/0001-90,DANTAS TRANSPORTES E INSTALAÇÕES LTDA,RUA UTINGA Nº 310,LIRIO DO VALE II,MANAUS,AM,69038286,92-33062900,4,não,não,sim,130270,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,63.793.368/0001-74,TRANS VITORIA RONDONIA TUR LTDA - ME,"AV. MARINGA, 4296 - FUNDOS",BEIRA RIO,ROLIM DE MOURA,RO,76940000,69-34422629,0,não,não,sim,118941,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,63.809.529/0001-70,EMPRESA TESTA DE TRANSPORTES LTDA ME,ROD. PA 158 SN,CAMPOS ALTOS,REDENÇAO,PA,68550000,94-3424-0540--9152-2509,6,não,não,sim,155141,0,0,7,0,0,0,1,0,0,0,0,1,0,0,6,0,0,237,0,0,0,0,0,0,43007
ativa,nacional,63.955.256/0001-72,TRANSPORTADORA FALEIROS LTDA - ME,"RUA BAHIJ TOUFIK KANAWTI, 5000",CHÁCARA ESPRAIADO,FRANCA,SP,14403836,16-3702-1249,24,não,não,sim,350075,0,0,242,0,0,0,17,0,0,0,0,17,0,0,137,0,0,5442,0,0,0,0,0,0,43007
ativa,nacional,64.170.087/0001-28,MACTUR FRETAMENTOS LTDA,"ROD. FLAVIO DE CARVALHO, 1056",JD. SÃO PAULO,VALINHOS,SP,13273000,19-3871-2066--3829-1819,9,não,não,sim,355068,0,0,33,0,0,1,5,1,0,0,0,6,0,0,21,0,0,673,0,0,1,0,0,42,43007
ativa,nacional,64.196.942/0001-70,AGÊNCIA DE VIAGENS DALLAS LTDA - ME,"AV. PATRIARCA, 993",CENTRO,RIBEIRAO PRETO,SP,14030620,16-3637-3249,5,não,não,sim,352095,0,0,68,0,0,0,6,0,0,0,0,6,0,0,41,0,0,1504,0,0,0,0,0,0,43007
ativa,nacional,64.219.710/0001-90,PAU BRASIL TRANSPORTES E VIAGENS LTDA,"RUA MARAPENDI, Nº 250",BOTAFOGO (JUSTINOPOLIS),RIBEIRAO DAS NEVES,MG,33933280,31-36383586,8,não,não,sim,318755,0,0,25,0,0,0,2,0,0,0,0,2,0,0,12,0,0,525,0,0,0,0,0,0,43007
ativa,nacional,64.255.425/0001-24,EXPRESSO REAL VIAÇÃO E TURISMO LTDA - ME,"RUA ADALBERTO GONÇALVES FALEIRO, 105",CENTRO,PASSA TEMPO,MG,35537000,37-3335-1338,7,não,não,sim,314830,0,0,46,0,0,0,3,0,0,0,0,3,0,0,36,0,0,1567,0,0,0,0,0,0,43007
ativa,nacional,64.293.780/0001-98,DECÁLOGO AGÊNCIA DE VIAGENS E TURISMO LTDA,"RUA ROSEMBERG SILVA, Nº 78 A",GOIANIA,BELO HORIZONTE,MG,31970000,31-3271-0170,32,não,não,sim,310549,0,0,157,0,0,0,6,0,0,0,0,6,0,0,106,0,0,5276,0,0,0,0,0,0,43007
ativa,nacional,64.306.780/0001-85,COMERCIO E TRANSPORTES RRE LTDA - ME,"AV. SETE, N° 522",CARREIRA COMPRIDA,SANTA LUZIA,MG,33045760,31-3641-6060,4,não,não,sim,319333,0,0,11,0,0,0,4,0,0,0,0,4,0,0,9,0,0,315,0,0,0,0,0,0,43007
ativa,nacional,64.470.594/0001-87,TIÃO TURISMO LTDA,"R. FRANCISCO FAUSTINO GOUVEA, 20-A",CENTRO,IPANEMA,MG,36950000,33-33142209,2,não,não,sim,319910,0,0,17,0,0,0,1,0,0,0,0,1,0,0,15,0,0,264,0,0,0,0,0,0,43007
ativa,nacional,64.474.943/0001-39,TRANSPORTADORA CAMPESTRE TURISMO LTDA.,AV. JOSÉ ANDRÉ AVELINO 135,CENTRO,CAMPESTRE,MG,37730000,35-3743-1954,10,não,não,sim,310526,0,0,67,0,0,0,5,0,0,0,0,5,0,0,29,0,0,1214,0,0,0,0,0,0,43007
ativa,nacional,64.481.856/0001-09,PALMAS COMERCIO E TRANSPORTES LTDA EPP,"RUA EDWARDS MANOEL SILVA, 235 - SALA 01",DISTRITO INDUSTRIAL,UBERLANDIA,MG,38402354,34-32291596,46,não,não,sim,316416,0,0,170,0,0,0,6,1,0,0,0,7,0,0,72,0,0,2320,0,0,0,0,0,0,43007
ativa,nacional,64.758.998/0001-70,LOPES TRANSPORTADORA TURÍSTICA LTDA,ESTRADA DO ALVARENGA Nº 3076 SALA 02,BALNEÁRIO SAO FRANCISCO,SAO PAULO,SP,4474340,11-56725221,33,não,não,sim,352896,0,0,32,0,0,0,7,0,0,0,0,7,0,0,23,0,0,1038,0,0,0,0,0,0,43007
ativa,nacional,64.816.812/0001-92,J C CHAPADÃO TRANSPORTES EIRELI - ME,RUA P20 Nº 424,PLANALTO,CHAPADAO DO SUL,MS,79560000,67-3562-4425,1,não,não,sim,502487,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,65.107.971/0001-80,UNIVALE TRANSPORTES LTDA,"AV. TANCREDO DE ALMEIDA NEVES, 3741",CALADINHO,CORONEL FABRICIANO,MG,35171302,31-3865 1634,29,não,não,sim,311613,0,0,71,0,0,0,10,0,0,0,0,10,0,0,45,0,0,1916,0,0,0,0,0,0,43007
ativa,nacional,65.285.512/0001-97,JG TURISMO LTDA - ME,RUA AVENTINO LUIZ CARDOSO Nº90,VILA NOVA,PERDOES,MG,37260000,35-38641240,15,não,não,sim,310349,0,0,165,0,0,0,4,1,0,0,0,5,0,0,95,0,0,3665,0,0,0,0,0,0,43007
ativa,nacional,65.287.369/0001-72,TURISMO ABC LTDA - ME,RUA CORNELIO CERQUEIRA N°15,PADRE EUSTÁQUIO,BELO HORIZONTE,MG,30730530,31-34574873,65,não,não,sim,310609,0,0,191,0,0,0,4,0,0,0,0,4,0,0,134,0,0,6144,0,0,0,0,0,0,43007
ativa,nacional,65.301.608/0001-00,BUTTERFLY TRANSPORTES TURISTICO LTDA ME,"AV. NOSSA SENHORA DO CARMO, Nº 15 LOJA",SANTO ANTONIO,ARCOS,MG,35588000,37-3351-2189,12,não,não,sim,316432,0,0,70,0,0,0,2,0,0,0,0,2,0,0,44,0,0,1410,0,0,0,0,0,0,43007
ativa,nacional,65.444.200/0001-89,AUTO VIAÇÃO CAMPESTRE LTDA,"RUA NARCIZO DÁRIO ANDRETTO, 500",PARQUE INDUSTRIAL,COSMOPOLIS,SP,13150000,19-3872-3445,12,não,não,sim,350467,0,0,45,0,0,0,4,0,0,0,0,4,0,0,27,0,0,1017,0,0,0,0,0,0,43007
ativa,nacional,65.562.175/0001-38,EXPRESSO LINE TOUR TRANSPORTES LTDA,"AV. MIGUEL FRIAS E VASCONCELOS, 1155",JAGUARÉ,SAO PAULO,SP,5345000,11-3719-3122,47,não,não,sim,350082,0,0,165,0,0,0,44,0,0,0,0,44,0,0,110,0,0,3709,0,0,0,0,0,0,43007
ativa,nacional,65.597.296/0001-15,NILSON TUR TURISMO E CARGAS LTDA,RODOVIA JOÃO HENRIQUE SCHULZ KM 1,ROSÁRIO,ELIAS FAUSTO,SP,13350000,19-3821-1956,7,não,não,sim,350335,0,0,4,0,0,0,4,0,0,0,0,4,0,0,3,0,0,134,0,0,0,0,0,0,43007
ativa,nacional,65.672.784/0001-40,SEGANTUR TRANSPORTES E TURISMO EIRELI EPP,"AV. ANTON VON ZUBEN, 1855",JD. SÃO JOSE,CAMPINAS,SP,13051145,19-3228-2502,6,não,não,sim,350803,0,0,42,0,0,0,5,0,0,0,0,5,0,0,24,0,0,838,0,0,0,0,0,0,43007
ativa,nacional,65.827.131/0001-92,TRANSGUERRA TRANSPORTADORA TURÍSTICA LTDA,"AV. ENGENHEIRO TOMAZ MAGALHÃES, 86",JD. DAS FIGUEIRAS,SAO PAULO,SP,3211020,11-2917-2003,6,não,não,sim,350705,0,0,5,0,0,0,1,0,0,0,0,1,0,0,2,0,0,75,0,0,0,0,0,0,43007
ativa,nacional,65.832.750/0001-75,FLOR DA MONTANHA TRANSPORTES E LOCADORA DE VEÍCULOS LTDA - ME,"RUA MONTE CASTELO, 41",PARQUE DAS NAÇÕES,GUARULHOS,SP,7243310,11-2480-5183,6,não,não,sim,351338,0,0,7,0,0,0,2,0,0,0,0,2,0,0,5,0,0,184,0,0,0,0,0,0,43007
ativa,nacional,65.946.204/0001-65,LUDY TRANSPORTES E TURISMO LTDA,"RUA  CRUÇAI, 216",VILA SÃO JOSÉ,SAO PAULO,SP,4271050,11-2272-5802,1,não,não,sim,355692,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,65.963.142/0001-08,MAX TOUR FRETAMENTOS E TURISMO LTDA EPP,RUA HELIO FAZZIO 260,JARDIM ALVINOPOLIS II,ATIBAIA,SP,12951740,11-4414-7444,77,não,não,sim,351185,0,0,151,0,0,0,18,0,0,0,0,18,0,0,86,0,0,3124,0,0,0,0,0,0,43007
ativa,nacional,66.168.048/0001-11,GIMENES AGÊNCIA DE VIAGENS E TURISMO LTDA,"RUA SÃO PAULO, N° 410",VILA APARECIDA,FRANCA,SP,14401248,16-3722-3088,27,não,não,sim,352215,0,0,110,0,0,0,14,0,0,0,0,14,0,0,65,0,0,2374,0,0,0,0,0,0,43007
ativa,nacional,66.190.349/0001-41,SOUZA AGUIAR TURISMO LTDA.,"RUA JOSÉ PEDRO RIBEIRO, 20",CENTRO,ALAGOA,MG,37458000,35-3366-1260,7,não,não,sim,310559,0,0,32,0,0,0,2,0,0,0,0,2,0,0,17,0,0,779,0,0,0,0,0,0,43007
ativa,nacional,66.338.716/0001-01,GOMES TURISMO LTDA,"RUA CESÁRIO ALVIN, 280/B",CAMINHO NOVO,BARBACENA,MG,36204156,32-3332-2044,11,não,não,sim,310944,0,0,253,0,0,0,5,0,0,0,0,5,0,0,164,0,0,4565,0,0,0,0,0,0,43007
ativa,nacional,66.463.621/0001-10,CIUFFI TRANSPORTE E TURISMO LTDA - TRANSPORTADORA TURÍSTICA,RUA CARDEAL CARMELO Nº901,CENTRO,GUARANÉSIA,MG,37810000,35-3555-1819,25,não,não,sim,313246,0,0,467,0,0,0,23,2,0,0,0,25,0,0,278,0,0,10502,0,0,0,0,0,0,43007
ativa,nacional,66.473.554/0001-14,VIAÇÃO GUAXUPÉ LTDA,"RUA SEBASTIÃO MONTEIRO FERRAZ, Nº 225",POLO INDUSTRIAL II,GUAXUPÉ,MG,37800000,35-3551-3510,16,não,não,sim,311231,0,0,20,0,0,0,8,0,0,0,0,8,0,0,16,0,0,613,0,0,0,0,0,0,43007
ativa,nacional,66.994.450/0001-55,EMPRESA CIRCULAR CIDADE DE IBITINGA LTDA,"VIA PREFEITO ALBERTO ALVES CASEMIRO, 2497",AEROPORTO,IBITINGA,SP,14940000,16-3342-5838,10,não,não,sim,350478,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,67.063.271/0001-67,SORT´S SERVIÇOS DE ÔNIBUS REGULAR E TURISMO LTDA,RODOVIA WASHINGTON LUIZ Nº. 248 SALA 01,JARDIM ECANTO DO PLANALTO,IBATÉ,SP,14815000,16-33728228,27,não,não,sim,350676,0,0,52,0,0,0,5,0,0,0,0,5,0,0,36,0,0,1513,0,0,0,0,0,0,43007
ativa,nacional,67.074.047/0001-70,UNIÃO DO LITORAL TRANSPORTE E TURISMO LTDA,"AV. ODISSEU, 512",CANTO DO MAR,SAO SEBASTIAO,SP,11600000,12-3861-3007,30,não,não,sim,350037,0,0,434,0,0,0,13,0,0,0,0,13,0,0,256,0,0,8273,0,0,0,0,0,0,43007
ativa,nacional,67.078.998/0001-18,HEUV - TUR VIAGENS E TURISMO LTDA,"RUA SÃO PAULO, 3469, TERREO",PATRIMONIO VELHO,VOTUPORANGA,SP,15500010,17-3421-8547,31,não,não,sim,352045,0,0,23,0,0,0,2,0,0,0,0,2,0,0,12,0,0,466,0,0,0,0,0,0,43007
ativa,nacional,67.372.177/0001-90,MARCELO FERNANDO DE SOUZA & CIA LTDA - EPP,"RUA SANTA CRUZ, 947",CENTRO,SANTA CRUZ DAS PALMEIRAS,SP,13650000,19-3672-2089,5,não,não,sim,359307,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,67.431.650/0001-62,KIN GUIN TURISMO E TRANSPORTES LTDA,"RUA SIQUEIRA CAMPOS, 1213",VILA NOVA,PRESIDENTE PRUDENTE,SP,19010020,18-3223-2000,24,não,não,sim,350067,0,0,8,0,0,2,8,0,0,0,0,8,0,0,7,0,0,258,0,0,2,0,0,48,43007
ativa,nacional,67.558.718/0001-79,MITUR TRANSPORTADORA TURÍSTICA LTDA,"AV PRESIDENTE JOÃO GOULART, 141",RIO BONITO SANTO AMARO,SAO PAULO,SP,4821010,011-5662-2887-5562-2888,26,não,não,sim,350013,0,0,30,0,0,0,6,0,0,0,0,6,0,0,18,0,0,667,0,0,0,0,0,0,43007
ativa,nacional,67.597.856/0001-67,SÃO JOÃO TRANSPORTE E TURISMO LTDA,"AV. TREZE DE MAIO, 159",VILA SANTA EDWIRGES,SAO JOAO DA BOA VISTA,SP,13874233,19-3623-6977,20,não,não,sim,354832,0,0,71,0,0,0,5,0,0,0,0,5,0,0,44,0,0,1808,0,0,0,0,0,0,43007
ativa,nacional,67.763.441/0001-16,NATIVIO TRANSPORTADORA TURÍSTICA LTDA - ME,"RUA CONSOLAÇÃO, 39",BELVEDERE,ARARAS,SP,13601060,19-3542-0154,35,não,não,sim,350087,0,0,150,0,0,0,8,0,0,0,0,8,0,0,84,0,0,3383,0,0,0,0,0,0,43007
ativa,nacional,68.201.425/0001-00,AVANTE PAXTUR - AGÊNCIA DE TURISMO DE VIAGENS LTDA - ME,RUA DOUTOR MARINHO N° 40,SEPETIBA,RIO DE JANEIRO,RJ,23535124,21-37967996,11,não,não,sim,339118,0,0,41,0,0,0,5,2,0,0,0,7,0,0,21,0,0,265,0,0,0,0,0,0,43007
ativa,nacional,68.260.371/0001-46,RÁPIDO SUMARE LTDA,"AVENIDA FRANZ VOEGELI,720-SL. 33",CONTINENTAL,OSASCO,SP,13174553,11-4788-6100,0,não,não,sim,352923,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,68.428.184/0001-29,TRANSBRAGANÇA AUTO ONIBUS LTDA - ME,"RUA PROFESSOR LUIZ NARDY,573",BRAGANÇA PAULISTA,BRAGANÇA PAULISTA,SP,12912660,11-4033-2721,1,não,não,sim,359117,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,68.506.484/0001-89,VIAÇÃO POÇOFUNDENSE TURISMO LTDA,"RUA SALLES PEREIRA, 407 - 1",CENTRO,POÇO FUNDO,MG,37757000,35-3283-2442,1,não,não,sim,312285,0,0,85,0,0,0,1,1,0,0,0,2,0,0,50,0,0,856,0,0,0,0,0,0,43007
ativa,nacional,68.622.331/0001-05,RONALDO LIMA VIAGENS E TURISMO LTDA - ME,"RUA DA ASSEMBLÉIA, 93 SALA 1601",CENTRO,RIO DE JANEIRO,RJ,20011001,21-2533-8049,8,não,não,sim,333331,0,0,96,0,0,0,8,0,0,0,0,8,0,0,55,0,0,1284,0,0,0,0,0,0,43007
ativa,nacional,68.673.391/0001-49,TRANSPORTADORA PAIVA LACERDA LTDA,"RUA OLAVO MONTEIRO DE CARVALHO, 40",PARAPEUNA,VALENÇA,RJ,27650000,24-2453-9252,9,não,não,sim,335725,0,0,22,0,0,0,2,0,0,0,0,2,0,0,9,0,0,419,0,0,0,0,0,0,43007
ativa,nacional,68.788.827/0001-45,SIBALDELI TRANSPORTES LTDA - ME,AUGUSTO MENDES DOS SANTOS 365,CENTRO,MAMBORE,PR,87340000,44-35681062,6,não,não,sim,419911,0,0,2,0,0,0,3,0,0,0,0,3,0,0,2,0,0,37,0,0,0,0,0,0,43007
ativa,nacional,68.832.773/0001-78,LUVATUR EMPRESA DE TRANSPORTE LTDA.,RUA BORTOLO DE MARCO Nº958,CENTRO,SARANDI,RS,99560000,54-9981-7843,1,não,não,sim,433438,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,34,0,0,0,0,0,0,43007
ativa,nacional,68.944.610/0001-87,AUTO VIAÇÃO JAUENSE LTDA,"AV. DAS NAÇÕES, 131",VILA NOVA,JAU,SP,17202100,14-3622-8851,77,não,não,sim,352226,0,0,21,0,0,0,8,0,0,0,0,8,0,0,3,0,0,89,0,0,0,0,0,0,43007
ativa,nacional,68.953.488/0001-05,COBRA VIAGENS E TURISMO LTDA,"RUA CAPITÃO LUIZ RAMOS, 180",VILA GUILHERME,SAO PAULO,SP,2066010,11-6954-8483--6901-7760,31,não,não,sim,350301,0,0,52,0,0,14,3,0,0,0,0,3,0,0,39,0,0,818,0,0,10,0,0,216,43007
ativa,nacional,69.134.393/0001-22,MANOEL FERREIRA JUNIORTRANSPORTES ME,"RUA SAID MATTAR, N° 993",CENTRO,APARECIDA DO TABOADO,MS,79570000,17-38222218,3,não,não,sim,507121,0,0,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45,0,0,0,0,0,0,43007
ativa,nacional,69.144.434/0001-61,SANCETUR - SANTA CECILIA TURISMO LTDA,"AV. BRASILI, 1100, SL 20",JARDIM BRESSANI,PAULINIA,SP,13140474,19-32329994,0,não,não,sim,350377,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,69.224.434/0001-71,REALIDADE TRANSPORTE E TURISMO LTDA,"RUA JOÃO AUGUSTO CIRELLI, 130",CENTRO,DESCALVADO,SP,13690000,19-3583-4323,21,não,não,sim,351882,0,0,40,0,0,0,9,0,0,0,0,9,0,0,28,0,0,1010,0,0,0,0,0,0,43007
ativa,nacional,69.578.037/0001-06,SEVERINO MARTINS DE LIMA,"RUA SAO JERONIMO,Nº13, LOTE SANTA BARBARA",CRUZEIRO DE SANTA BARBARA,SAO LUIS,MA,65059820,098-3244-1212--8116-0160,56,não,não,sim,210755,0,0,75,0,0,0,9,0,0,0,0,9,0,0,37,0,0,1458,0,0,0,0,0,0,43007
ativa,nacional,69.607.729/0001-27,J J E SILVA EIRELI - EPP,"AV. HENRY WALL DE CARVALHO, 4578 / SALA 02",TABULETA,TERESINA,PI,64022050,86-3220-3840,25,não,não,sim,227377,0,0,210,0,0,0,13,0,0,0,0,13,0,0,120,0,0,4774,0,0,0,0,0,0,43007
ativa,nacional,70.036.454/0001-06,MARAZUL VIAGENS E TURISMO LTDA ME,"RUA VEREADOR MANOEL SÁTIRO, 75, LOJA 01",PONTA NEGRA,NATAL,RN,59090180,84-3219-2221,10,não,não,sim,244779,0,0,106,0,0,0,2,2,0,0,0,4,0,0,60,0,0,1428,0,0,0,0,0,0,43007
ativa,nacional,70.038.146/0001-01,ÍTALO TUR EIRELI-ME,"RUA DOM PEDRO 1, N° 14-PLAZA GARDEN JARDINS",SÃO GONÇALO DO AMARANTE,SAO GONÇALO DO AMARANTE,RN,59290000,84-98723-0501,3,não,não,sim,249708,0,0,13,0,0,0,1,0,0,0,0,1,0,0,9,0,0,112,0,0,0,0,0,0,43007
ativa,nacional,70.108.907/0001-54,ROGETUR TRANSPORTE E TURISMO LTDA,"RUA OSVALDO CRUZ, 170",TAMBIÁ,JOAO PESSOA,PB,58020700,83-3222-2128,1,não,não,sim,251777,0,0,58,0,0,0,3,0,0,0,0,3,0,0,35,0,0,1591,0,0,0,0,0,0,43007
ativa,nacional,70.120.217/0001-10,MAX TURISMO LTDA EPP,"RUA ALBERTO DE BRITO, 920",JAGUARIBE,JOAO PESSOA,PB,58015320,83-3252-2425,36,não,não,sim,252855,0,0,294,0,0,0,11,0,0,0,0,11,0,0,165,0,0,7062,0,0,0,0,0,0,43007
ativa,nacional,70.176.185/0001-75,UDE & SON VIAGENS TURISMO LTDA - ME,"AVENIDA LIBERDADE, Nº 772",SANCHO,RECIFE,PE,50920310,81-3253-2191--8793-0065,5,não,não,sim,266161,0,0,7,0,0,0,2,0,0,0,0,2,0,0,5,0,0,177,0,0,0,0,0,0,43007
ativa,nacional,70.986.104/0001-00,BRUNA TRANSPORTES E TURISMO LTDA - ME,"RUA FREDERICO OZANAN, Nº 260-A",ARTUR BERNARDES,LAVRAS,MG,37200000,35-3822-2066,27,não,não,sim,311559,0,0,72,0,0,0,4,0,0,0,0,4,0,0,30,0,0,1203,0,0,0,0,0,0,43007
ativa,nacional,71.029.169/0001-12,VIAÇÃO TELES LTDA - ME,"RUA MONSENHOR LEÃO, 202",INDUSTRIAL 3ª SEÇÃO,CONTAGEM,MG,32220490,31-3333-6382,35,não,não,sim,310441,0,0,171,0,0,0,4,0,0,0,0,4,0,0,113,0,0,5300,0,0,0,0,0,0,43007
ativa,nacional,71.055.644/0001-25,VIAÇÃO SÃO SILVESTRE LTDA - ME,"RUA DOS ESPORTES, 45",CENTRO,MOEDA,MG,35470000,31-3575-1116,33,não,não,sim,319031,0,0,167,0,0,0,4,1,0,0,0,5,0,0,121,0,0,5438,0,0,0,0,0,0,43007
ativa,nacional,71.156.343/0001-98,VIAÇÃO DOIS AMIGOS LTDA,"AVENIDA PREFEITO LORIVAL LOURENÇO FERREIRA, Nº 105",CENTRO,FREI INOCENCIO,MG,35112000,33-3277-9202--8402-0552,6,não,não,sim,315424,0,0,63,0,0,0,3,0,0,0,0,3,0,0,49,0,0,2040,0,0,0,0,0,0,43007
ativa,nacional,71.294.664/0001-59,GAÚCHO TURISMO LTDA,"RUA FRANCISCO MENDES TEIXEIRA, 89",SANTA LUCIA,PARACATU,MG,38600000,38-3671-1653,36,não,não,sim,310195,0,0,100,0,0,0,4,0,0,0,0,4,0,0,67,0,0,2259,0,0,0,0,0,0,43007
ativa,nacional,71.328.926/0001-59,VIAÇÃO SERTANEZINA LTDA - EPP,"RUA JOSÉ BATISTA ROSA, 344",SÃO JOÃO,SERTAOZINHO,SP,14170210,16-3942-2599,8,não,não,sim,351363,0,0,82,0,0,0,12,0,0,0,0,12,0,0,46,0,0,1700,0,0,0,0,0,0,43007
ativa,nacional,71.349.518/0001-83,AGÊNCIA DE VIAGENS RAMOS TURISMO LTDA,"RUA SAO MIGUEL, 1342",ITAPOA,BELO HORIZONTE,MG,31710350,31-3443-4185,25,não,não,sim,311011,0,0,368,0,0,0,11,0,0,0,0,11,0,0,238,0,0,11155,0,0,0,0,0,0,43007
ativa,nacional,71.432.439/0001-31,UNIVERSO TRANSPORTE & TURISMO LTDA,"AV. FLORIANO PEIXOTO, 1212",CENTRO,NOVA PONTE,MG,38160000,61-32254585,5,não,não,sim,311292,0,0,111,0,0,0,3,0,0,0,0,3,0,0,67,0,0,2200,0,0,0,0,0,0,43007
ativa,nacional,71.524.052/0001-05,PLAYBUS TRANSPORTADORA TURÍSTICA LTDA,"RUA GASPAR DE LEMOS, 376 B",VILA MANCHESTER,SAO PAULO,SP,3443040,11-2098-3344--2296-3536,8,não,não,sim,350717,0,0,43,0,0,0,10,0,0,0,0,10,0,0,26,0,0,1017,0,0,0,0,0,0,43007
ativa,nacional,71.738.900/0001-89,TRANSFAVARO TRANSPORTES LTDA-EPP,"RUA SILVA JARDIM, Nº 1227",VILA SANCHES,ANDRADINA,SP,16900110,18-(18)3722.8963,5,não,não,sim,358741,0,0,67,0,0,0,1,0,0,0,0,1,0,0,44,0,0,1588,0,0,0,0,0,0,43007
ativa,nacional,71.868.939/0001-10,SÃO JOÃO FRETAMENTO E TURISMO LTDA,RUA VENEZUELA Nº 715 SALA B,BARCELONA,SOROCABA,SP,18025190,15-32128555,16,não,não,sim,358673,0,0,17,0,0,0,3,0,0,0,0,3,0,0,14,0,0,526,0,0,0,0,0,0,43007
ativa,nacional,71.978.282/0001-44,OPÇÃO TURISMO EIRELI,"RUA PROJETADA C, S/N.",PORTAL DA PRAIA,MIRA ESTRELA,SP,15580000,17-997191807,5,não,não,sim,359800,0,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,43007
ativa,nacional,71.985.451/0001-73,E.T.L. TRANSPORTES DE PASSAGEIROS E LOCAÇÃO DE VEÍCULOS LTDA-ME,"AV. EURIDES AMARAL MARQUES DE OLIVEIRA, 738",COPACABANA,GUARARAPES,SP,16700000,18-3606-3700,3,não,não,sim,354038,0,0,4,0,0,0,2,0,0,0,0,2,0,0,3,0,0,114,0,0,0,0,0,0,43007
ativa,nacional,72.083.769/0001-21,IMPACTUR VIAGENS E TURISMO LTDA - ME,RUA GUILHERME GROVERMANN Nº 459,RONDÔNIA,NOVO HAMBURGO,RS,93415530,51-99917-1801,15,não,não,sim,438783,0,0,12,0,0,1,1,1,0,0,0,2,0,0,8,0,0,229,0,0,0,0,0,0,43007
ativa,nacional,72.086.093/0001-20,LOURENCI TUR AGÊNCIA DE VIAGENS E TURISMO LTDA,"AVENIDA MEDIANEIRA, 236",MEDIANEIRA,SANTA MARIA,RS,97060265,55-32225593,4,não,não,sim,432916,0,0,8,0,0,0,2,0,0,0,0,2,0,0,4,0,0,133,0,0,0,0,0,0,43007
ativa,nacional,72.109.515/0001-35,JORDANA TURISMO LTDA - ME,"RUA JOÃO MARIA TIGRINHO MIQUELASSO, 66 - VILA TAPAJÓS",XAXIM,CURITIBA,PR,81710500,41-3276-5599,7,não,não,sim,410490,0,0,35,0,0,0,2,0,0,0,0,2,0,0,10,0,0,351,0,0,0,0,0,0,43007
ativa,nacional,72.134.307/0001-96,TRANSACÁCIA AGÊNCIA DE VIAGEM E TURISMO LTDA,"AV. TUIUTI, 155",SEDE,MARINGA,PR,87040360,44-3222-3333--3025-7777,49,não,não,sim,411173,0,0,85,0,0,2,6,0,0,0,0,6,0,0,55,0,0,1757,0,0,1,0,0,18,43007
ativa,nacional,72.135.510/0001-87,VILA OESTE TUR LTDA - ME,"RUA WALDEMAR RANGRAB, 1025, SALA 01",SÃO JORGE,SAO MIGUEL DO OESTE,SC,89900000,49-3622-1922,12,não,não,sim,423887,0,0,27,0,0,0,2,0,0,0,0,2,0,0,12,0,0,478,0,0,0,0,0,0,43007
